RSST_Accruals,recch,invch,Soft_Assets,Change_Cash_Sales,Delta_ROA,Issued,Misstated
0.015330041,-0.003423583,0.062582557,1.459038159,0.047226634,0.004741948,1,FALSE
0.01067299,-0.248444872,0.062582557,1.1965463462926842,0.071360618,0.004737562,1,FALSE
0.013986485,-0.529500597,0.062582557,1.0582709913597204,0.089465699,0.004652517,1,FALSE
-0.016297253,-0.003027004,0.062582557,1.087853695063674,-0.025959004,0.004661787,1,FALSE
0.011803511,0.077668305,0.1039276972461789,0.048957123,-0.20692573,0.004688117,1,FALSE
-0.022993076,0.013320855,0.059775083,0.5796747415110182,-0.198781471,0.004309263,1,FALSE
-0.009537198,0.074156719,0.080360068,0.4611016884200052,-0.200412478,0.004247622,1,FALSE
0.105725602,0.056083572,0.063340054,-0.741762529,-0.191038107,0.008816303,0,FALSE
0.011485832,-0.048108183,-0.144782283,1.520832423873403,0.1793853742900883,0.004699469,1,FALSE
0.013624723,-0.033194108,-0.236155374,1.489490103746379,0.1966739118561747,0.004691464,1,FALSE
-0.058681205,0.053768501,0.059382132,-1.391885053,-0.214061371,0.006414019,1,FALSE
-0.028563835,0.053982044,0.061219062,-0.945627652,-0.213985066,0.006355029,1,FALSE
-0.005558345,0.052266925,0.055774551,-0.493721628,-0.214084181,0.007978289,1,FALSE
-0.015793923,0.049179034,0.056726157,-0.245290841,-0.213486323,0.00408149,1,FALSE
-0.029768273,0.041033916,0.062265355,-0.320049952,-0.21253138,0.005426626,1,FALSE
0.009607862,0.055375154,0.053180124,-0.602215994,-0.212622077,0.004608851,1,FALSE
0.065259818,0.06477441,0.057516795,-0.355082398,-0.213954743,0.003657045,1,FALSE
0.002816314,0.055439556,0.069021283,-0.166063932,-0.213803943,0.005223925,1,FALSE
-0.003358761,0.054581996,0.073031283,-1.040920045,-0.213695324,0.00565083,1,FALSE
0.014067785,0.034570021,0.1193806387326298,0.748658344,0.062082466,0.004730602,1,FALSE
0.011768258,0.04510478,0.143066627,0.6588781919993358,0.038578835,0.004677317,1,FALSE
0.019443889,0.1152687194638084,0.009084322,-1.112904597,-0.172431839,0.004714324,1,FALSE
-0.026243357,0.054215924,0.062582557,-1.334024029,-0.214182843,0.004469167,1,FALSE
0.006446922,0.054161691,0.062582557,-1.450916681,-0.213868391,0.004419526,1,FALSE
0.04376774,0.053951538,0.062582557,-1.446652095,-0.21314191,0.003855336,1,FALSE
0.006960569,0.054544711,0.062582557,-1.542748057,-0.213877714,0.005635177,1,FALSE
0.021401131,0.05447353,0.062582557,-1.4757735,-0.21340332,0.004067704,1,FALSE
0.023267116,0.05184323,0.062582557,-0.567121317,-0.213537465,0.00373194,1,FALSE
-0.018195373,0.048596029,0.062582557,-0.095221427,-0.214023354,0.004955058,1,FALSE
0.032457876,0.046830067,0.062582557,0.071026804,-0.213910933,0.004892959,1,FALSE
0.004298713,0.044996314,0.062582557,0.1252218233587514,-0.21380856,0.004622203,1,FALSE
0.015427026,0.056680135,0.058331104,-1.010050705,-0.21088381,0.004183888,1,FALSE
0.017544867,0.025621576,0.07389767,-0.332305576,-0.211626855,0.004576522,1,FALSE
0.001242966,0.079495279,0.065077563,0.6120190155322818,-0.211634639,0.003996429,1,FALSE
0.000338948,0.006616301,0.042461539,-0.04641789,-0.206829603,0.005111658,1,FALSE
0.017237591,0.029445002,0.010878643,-0.028079277,-0.206029623,0.004631299,1,FALSE
-0.007115574,0.052975344,0.001944912,0.2461206309661689,-0.207785631,0.004676374,1,FALSE
0.028949297,0.004565615,-0.002633212,0.5367378688015196,-0.205638232,0.005144658,1,FALSE
0.005756604,0.036413943,0.08450263,0.7832091152892415,-0.20559569,0.004429685,1,FALSE
0.004100711,-0.129027203,0.062582557,1.412297557582575,-0.082720441,0.004931893,1,FALSE
0.015576277,-0.297403709,0.062582557,1.3513846751027625,-0.059092894,0.00467738,1,FALSE
0.053187207,0.1615565819847207,0.062582557,1.545216555,0.024730626,0.004479028,1,FALSE
-0.000825465,0.054256598,0.062582557,-1.660507491,-0.21426829,-0.135456456,0,FALSE
3.947408109,0.054256598,0.062582557,-1.660507491,-0.21426829,0.1795933151277938,1,FALSE
0.015703986,0.04758594,0.058629369,0.9062375796539462,-0.20500444,0.004679318,0,FALSE
0.010101648,0.055334479,0.053085437,0.7628918166731711,-0.205414024,0.004438627,0,FALSE
0.009904146,0.061950905,0.061550467,0.654619542,-0.205461907,0.004734814,0,FALSE
0.009317489,0.057680056,0.065371093,0.4096391463723589,-0.206110454,0.004691456,0,FALSE
0.005799286,0.060632365,0.069281672,0.3942349487655829,-0.208987864,0.004625158,0,FALSE
0.01560583,0.059398564,0.043687738,0.5475988606744127,-0.20791516,0.00490647,0,FALSE
0.008135995,0.056676746,0.062582557,1.414066774250299,-0.186532045,0.004649044,1,FALSE
-0.018124464,0.04812827,0.062582557,1.3201719624674533,-0.188043479,0.003888988,1,FALSE
0.063871382,0.049989139,0.062582557,1.179899115,-0.190922338,0.004573897,1,FALSE
0.017920383,0.0704282,0.062582557,1.4050641547774774,-0.196377007,0.005428028,1,FALSE
0.007419454,0.087182806,0.062582557,1.3364165727026225,-0.178026808,0.004671776,1,FALSE
-0.013533753,0.079366476,0.062582557,1.4036653314996337,-0.184084404,0.003860027,1,FALSE
0.01628979,-0.011690725,0.062582557,-0.924166502,-0.196095865,0.004615076,1,FALSE
0.005487704,-0.04828105,0.062582557,-0.730640598,-0.187681054,0.004810125,1,FALSE
0.008962197,-0.07561448,0.062582557,-0.561477331,-0.178661777,0.00484142,1,FALSE
0.015071028,-0.022201758,0.062582557,-0.824355155,-0.168849039,0.004828286,1,FALSE
0.010698666,-0.042091709,0.062582557,-0.852644178,-0.157430186,0.004628524,1,FALSE
0.015895922,-0.037546306,0.062582557,-0.592544937,-0.151383995,0.004559385,1,FALSE
0.006738526,-0.126471473,0.062582557,-0.502506787,-0.138339929,0.004619311,1,FALSE
-0.005034152,0.022543854,0.062582557,-0.517631127,-0.12963755,0.004794921,1,FALSE
0.040953868,0.049687468,0.062582557,0.4098161679912778,-0.203835427,0.004345918,1,FALSE
0.017726492,0.008290744,0.062582557,-0.139139304,-0.186459451,0.004598047,1,FALSE
0.039403635,0.006548509,0.062582557,0.043337424,-0.168895836,0.004734545,1,FALSE
0.035010909,-0.024798163,0.062582557,0.5147210217013467,-0.146282066,0.004674472,1,FALSE
0.018182085,0.011131197,0.062582557,0.5580924934558199,-0.120202986,0.004727324,1,FALSE
0.0159354,0.017903543,0.062582557,0.623095178,-0.079157283,0.004689307,1,FALSE
0.015572686,-0.002538907,0.062582557,0.562649983,-0.052902602,0.004710361,1,FALSE
0.017013542,0.04100002,0.062582557,0.4937494136135963,-0.0505004,0.00470643,1,FALSE
-0.00947758,0.054256598,0.062582557,1.7724631648126608,-0.21426829,0.004669958,0,FALSE
-0.034188339,0.054256598,0.062582557,1.7810721062170314,-0.21426829,0.00466953,0,FALSE
0.074601758,0.054256598,0.062582557,-0.565397136,-0.212619543,0.005373671,1,FALSE
0.011833226,0.010300755,0.062582557,-0.295065755,-0.2059115,0.004662859,1,FALSE
0.007947782,0.052144901,0.062582557,-0.279251533,-0.204085794,0.004445888,1,FALSE
0.010737158,0.1367449860815954,1.2269645385455084,0.3680130041048913,-0.124545034,0.00456817,1,FALSE
0.013687306,-0.11270985,-0.00776052,0.2775467693447951,-0.105175265,0.004901421,1,FALSE
0.022621737,-0.115763846,0.1080986658275402,0.453336006,-0.083200719,0.004800774,1,FALSE
0.013659343,0.1745521637733248,-0.331637888,0.4162584356140955,-0.075078093,0.004695697,1,FALSE
0.005439271,0.1199463154127582,-0.009886247,0.2849043666394984,-0.05976941,0.004713956,1,FALSE
-0.006253227,0.094629675,0.1980656532868006,0.1030029147658437,-0.048549239,0.004693558,1,FALSE
0.004344021,-0.172345809,0.2692230400948142,-0.084155571,-0.04154358,0.004714444,1,FALSE
0.00863761,0.16528849,0.1100302835133465,-0.304613918,-0.052025141,0.004724191,1,FALSE
0.021641691,-0.102832666,0.011550922,-0.112291918,-0.044107534,0.004653998,1,FALSE
0.01379786,-0.026072638,-0.570514608,-0.135636067,0.002349301,0.004783444,1,FALSE
0.023774267,0.2966069119803788,0.347216839,-0.001062698,-0.017917843,0.004622188,1,FALSE
0.018291384,0.006090918,0.080994472,0.2680350893711754,-0.016684564,0.004664253,1,FALSE
0.003656782,-0.0767771,-0.09049341,-0.139711507,0.00488782,0.004741222,1,FALSE
0.010942762,0.1261797204490762,0.075194884,-0.750901714,-0.001001507,0.004710897,1,FALSE
0.017153827,-0.15197454,0.3102983220606377,-0.802348792,-0.008369592,0.004659209,1,FALSE
0.003715101,0.2696395544659985,-0.165821766,-0.850479477,-0.007368214,0.004731112,1,FALSE
-0.008324522,-0.380383583,0.019140096,-0.772427057,0.027158715,0.004635043,1,FALSE
0.028001321,0.2138405801822215,-0.309547378,-0.559836005,0.0583619,0.004841869,1,FALSE
0.000567202,0.2809810298610609,0.1475500633173058,-0.196396081,0.065948762,0.004688414,1,FALSE
0.024451101,0.012951392,0.030644584,-0.38351778,0.071742504,0.004590561,1,FALSE
2.129224851152011,0.054348117,0.062587291,1.0174915655169496,-0.214201942,0.000115498,1,FALSE
2.129224851152011,0.054348117,0.062587291,1.0174915655169496,-0.214201942,0.000115498,1,FALSE
0.075575995,0.054266767,0.062729322,-1.148516168,-0.214234256,0.006951737,1,FALSE
0.1133417675581022,0.053985433,0.062038106,-0.904997993,-0.214097396,0.011329615,1,FALSE
0.3041890034967731,0.054039666,0.062752994,-0.762404793,-0.21422276,0.003340476,1,FALSE
-0.059287491,0.054426077,0.062828743,-0.894752789,-0.214138762,0.003471675,0,FALSE
-0.068752239,0.054276936,0.062866618,-0.189677327,-0.214177321,0.002953795,1,FALSE
0.035271297,0.053995602,0.061294812,-1.163855418,-0.214142292,0.007692834,1,FALSE
0.020108191,0.051738154,0.06101075,-0.303517854,-0.213680299,0.004534844,1,FALSE
0.004228289,0.054066783,0.053431045,-0.697451106,-0.213340321,0.005067881,1,FALSE
0.028160722,0.048331644,0.049828199,-0.166418124,-0.213302395,0.005074696,1,FALSE
0.018427025,0.059242645,0.059367928,0.007179034,-0.213505241,0.00468111,1,FALSE
0.001927706,0.057608875,0.059472084,-0.086066144,-0.209236149,0.004181134,0,FALSE
-0.000235295,0.068177531,0.061304281,-0.200201601,-0.208715863,0.00473453,0,FALSE
0.012409802,0.056747927,0.062582557,-0.004405419,-0.209475292,0.004849495,0,FALSE
0.024270102,0.038040932,0.062582557,0.6759463509421275,-0.207167227,0.004980746,0,FALSE
-0.00037498,0.055195507,0.070455793,0.8584661797688363,-0.212010914,0.004406418,0,FALSE
0.008675666,0.054005771,0.06318382,0.707776212,-0.211963755,0.004996519,0,FALSE
0.008576491,0.053019408,0.062558885,1.0745483401654097,-0.212062779,0.004536027,1,FALSE
0.008178724,0.05525313,0.067392664,0.6669587793466053,-0.212275311,0.004813405,0,FALSE
-0.000881559,0.053154991,0.069002345,0.5286647611332681,-0.212262367,0.004432273,0,FALSE
0.01926543,0.055229403,0.065195922,0.2830663811712924,-0.212433171,0.005045952,0,FALSE
0.013233127,0.054493868,0.060044942,0.5953814130701303,-0.212644163,0.004709227,0,FALSE
-0.007969898,0.05594799,0.096068665,0.538613625,-0.212595737,0.004080363,1,FALSE
-0.022201279,0.068157193,0.068661471,-1.016514423,-0.2134875,0.005060416,1,FALSE
0.048800606,0.042979525,0.057852934,1.074082587766068,-0.21236637,0.004977725,1,FALSE
0.01783633,0.0617577,0.064840845,0.7776734931299948,-0.211137435,0.004572989,1,FALSE
-0.028178084,0.054439635,0.060329003,0.4756017184934311,-0.211022571,0.002806906,0,FALSE
0.027184192,0.057249582,0.061119641,1.6336493287897524,-0.212432265,0.006082912,1,FALSE
-0.031326783,0.057554642,0.067506288,1.5425254418715553,-0.212965042,0.003022161,1,FALSE
0.024618744,0.055832745,0.062582557,-1.446845164,-0.213824762,0.003759117,1,FALSE
0.017506415,0.054256598,0.062582557,-1.41314895,-0.214002897,0.004769659,1,FALSE
-0.000341819,0.054056614,0.062582557,-1.322409305,-0.213735151,0.004214324,1,FALSE
-0.010888916,0.005213022,0.062582557,-0.758487644,-0.210670826,0.005676507,1,FALSE
0.006839086,0.096663412,0.062582557,-1.461116554,-0.212766631,0.00465661,1,FALSE
0.023862088,0.040511923,0.062582557,-1.318748284,-0.209712262,0.004714124,1,FALSE
-0.004624823,0.07236703,0.062582557,-1.378721382,-0.212097719,0.004341039,1,FALSE
-0.003339023,0.048111322,0.062582557,-1.374289054,-0.211260356,0.004811894,1,FALSE
0.043860361,0.045362387,0.062582557,-1.097143316,-0.211686233,0.004592867,1,FALSE
0.033011187,0.072245005,0.062582557,-0.564363587,-0.210873672,0.004112473,1,FALSE
0.053283363,0.054266767,0.062582557,0.8795792217462085,-0.214229368,0.00382036,1,FALSE
-0.068024191,0.054544711,0.062582557,0.783939463,-0.214252088,-0.013109724,1,FALSE
0.022204694,0.046060637,0.05350206,-0.494529047,-0.159568353,0.004746991,1,FALSE
0.015730689,0.018201824,0.062833478,-0.285815422,-0.15822573,0.004512557,1,FALSE
0.0025781,0.062872866,0.071255899,-0.206866496,-0.167643367,0.004259257,1,FALSE
-0.054475336,0.048785845,0.1131549591815627,-0.85750056,-0.174695099,0.002633926,1,FALSE
0.011700718,0.055256519,0.028954419,-0.88818489,-0.168963994,0.006834075,1,FALSE
0.027787065,0.050111164,0.021128526,-0.793995006,-0.163077292,0.00490131,1,FALSE
0.01694296,0.047101232,0.075085994,-0.883343605,-0.15875724,0.005033659,1,FALSE
0.012366268,0.067580968,0.091277495,-1.127573734,-0.160951798,0.004724385,1,FALSE
0.029410592,0.058679977,0.045396841,-0.547811794,-0.163614414,0.004994715,1,FALSE
0.020692617,0.050226409,0.042807147,-0.691092686,-0.161553367,0.004227536,1,FALSE
-0.001680585,0.055937821,0.069693561,-0.774817786,-0.158184546,0.004719718,1,FALSE
0.012452264,0.053263457,0.053331623,-0.865368055,-0.16170661,0.003582867,1,FALSE
-0.009907175,0.049199371,0.074792464,-0.542012325,-0.166147682,0.005200187,1,FALSE
0.015556364,0.046226725,0.091940305,1.1585957829507596,-0.207542506,0.005235188,1,FALSE
-0.014214322,0.060473056,0.06366199,1.063442774512843,-0.210477122,0.004264961,1,FALSE
0.01170694,0.064296482,0.093767767,1.5705082935309174,-0.212047573,0.004898469,0,FALSE
0.0276876,0.042901565,0.065716701,1.7595518496266016,-0.200278786,0.004681422,1,FALSE
0.011859138,0.049572223,0.060002332,1.7472358608622671,-0.198565501,0.004734254,0,FALSE
0.010761748,0.045382724,0.064850314,1.774776915480417,-0.196802432,0.004654475,0,FALSE
0.012717459,0.043582867,0.060404753,1.776705798269896,-0.195848032,0.004745582,0,FALSE
0.081934957,0.031075382,0.040629343,1.0573630207972329,-0.207876057,0.004096169,1,FALSE
-0.006549982,0.1063541706625489,0.075952381,0.952982009,-0.211595174,0.003772165,1,FALSE
0.019002594,0.013839458,0.055537834,1.065724452888976,-0.20739053,0.005496692,1,FALSE
0.004866457,0.047891,0.049719309,0.7031650306275151,-0.206623679,0.004465412,1,FALSE
0.010565893,0.047474084,0.076316927,0.8560186458320012,-0.207533545,0.004790842,1,FALSE
0.005191287,0.035451307,0.04090867,0.4098770697583887,-0.202994534,0.004843728,1,FALSE
0.019972324,0.024418282,0.049032827,0.4525262285848427,-0.202140879,0.004703204,1,FALSE
0.028238193,0.070729871,0.025436791,0.3762371966858482,-0.204844408,0.004578341,1,FALSE
0.006393847,0.024594539,0.061820325,0.3398781988604052,-0.202343634,0.004750957,1,FALSE
0.0106543,0.054842993,0.036699827,-0.091130951,-0.20061116,0.004807293,1,FALSE
0.040427699,-0.0640798,0.004288418,-0.306557153,-0.186327569,0.004874167,1,FALSE
0.024164639,-0.031777271,0.069011814,-0.304253506,-0.175145597,0.004957608,1,FALSE
0.015933668,0.1056050773982606,0.1349992827166376,0.8935533942787601,-0.164399277,0.00414664,1,FALSE
0.016587484,0.060022244,0.026128007,0.9494486455333288,-0.156732761,0.004643657,1,FALSE
0.014339635,-0.110425285,-0.027516993,1.0573468300170386,-0.147906736,0.004734114,1,FALSE
-0.003936649,0.3421965246712304,0.051523099,0.8346670825611141,-0.162632769,0.004191362,1,FALSE
0.009649368,0.1866664593686485,0.067809287,0.773250213,-0.168405692,0.005103969,1,FALSE
-0.009963317,0.1452799039072879,0.1051633644422462,0.4203629371518222,-0.173361981,0.003671212,1,FALSE
-0.014686378,0.198628225,0.068225911,0.143080801,-0.187295818,0.004805343,1,FALSE
0.023622361,0.040393289,0.062871353,-0.779288992,-0.20971353,0.004610774,0,FALSE
0.014978541,-0.059619136,-0.084490246,1.3670456973641767,-0.005689778,0.004735105,1,FALSE
0.004408108,0.2681413679374218,-0.343057157,1.4154798521269834,0.010554296,0.004406067,1,FALSE
0.011662771,0.073688959,0.7988981750711124,1.3875012976332193,-0.005834604,0.004837359,1,FALSE
-0.0079944,0.1593262500032649,0.028959153,1.3120770285027403,-0.03074458,0.003981798,1,FALSE
0.00382381,0.2042650667360017,0.026246366,1.0769936547693095,-0.059339912,0.005230144,1,FALSE
0.015510557,0.1135569905114753,-0.335979293,0.7814627136628306,-0.014406731,0.00523128,1,FALSE
0.032523654,-0.11736033,-0.755235018,1.3344267317905232,0.065901241,0.004791655,1,FALSE
0.010263955,0.2808827325548873,0.1503433339904082,1.264378277595951,0.05845133,0.004286076,1,FALSE
0.012356324,0.008565299,0.5638752212505259,1.2535720593172823,0.035514238,0.004698615,1,FALSE
0.1885946347986763,0.047606277,0.055717739,-1.011102781,-0.208517634,0.005003829,1,FALSE
-0.001560301,0.043952329,0.046784007,-0.068110004,-0.207187774,0.004310367,1,FALSE
0.032274694,0.03627497,0.062582557,-1.257342567,-0.209443883,0.004779482,0,FALSE
0.003984274,0.085596491,0.062582557,-1.122315175,-0.210780984,0.003927992,0,FALSE
0.025127885,0.067160662,0.062582557,-1.27507518,-0.210786867,0.005243111,1,FALSE
0.069896249,0.055761564,0.062582557,-1.483299071,-0.204525701,0.005017273,1,FALSE
0.021312125,0.026479135,0.062582557,-1.305461836,-0.198559164,0.004812821,0,FALSE
0.011520172,-0.006874157,0.062582557,-1.457359188,-0.195323583,0.004611502,0,FALSE
0.011274035,0.094639843,0.062582557,-1.540798998,-0.202265067,0.0046674,0,FALSE
0.024433264,-0.010351848,0.062582557,-1.458250708,-0.174558601,0.004770238,0,FALSE
0.04488745,-0.516254188,0.062582557,-1.423821513,-0.0455948,0.004884208,1,FALSE
0.099618058,0.054256598,0.062582557,-1.58376021,-0.213552852,0.004129482,1,FALSE
0.01611564,0.054256598,0.062582557,-1.567520831,-0.213956101,0.004421668,1,FALSE
0.002952981,0.054256598,0.062582557,-1.508887276,-0.213475823,0.004822467,1,FALSE
0.028027971,0.054256598,0.062582557,-1.533532748,-0.213996742,0.004020053,1,FALSE
-0.012381056,0.054256598,0.062582557,-1.499380394,-0.21426829,0.003897806,1,FALSE
0.028786531,0.054256598,0.062582557,-1.588403664,-0.21426829,0.006335363,1,FALSE
5.58E-05,0.054256598,0.062582557,-1.516594879,-0.214236971,0.003407671,1,FALSE
-0.025873016,0.054256598,0.062582557,-1.508060621,-0.21426829,0.003845119,1,FALSE
0.084742213,0.054256598,0.062582557,-1.456406368,-0.213178026,0.00702563,1,FALSE
-0.053598742,0.052016098,0.062426323,-1.031547348,-0.213743841,0.002923486,1,FALSE
0.012056111,0.037379968,0.062947102,-0.367547545,-0.212481687,0.005755586,1,FALSE
0.067822948,0.058771495,0.061768248,-0.851541082,-0.212442403,0.005749422,1,FALSE
0.017687794,0.060523899,0.062028637,-1.250709609,-0.212697386,0.004590486,1,FALSE
-0.031043488,0.059595159,0.061365827,-1.243198489,-0.213637032,0.004359024,1,FALSE
0.030618589,0.051524611,0.05612016,-0.976310111,-0.213389109,0.004757595,1,FALSE
-0.010600463,0.056530995,0.063250101,-0.893169928,-0.213752802,0.003365885,1,FALSE
0.075490391,0.051216161,0.062582557,-1.412017066,-0.214184834,0.004676731,1,FALSE
0.040353155,0.051267004,0.063396866,1.470755972089442,-0.209132146,0.00449593,1,FALSE
0.02215633,0.050921269,0.062331636,1.4723221872960928,-0.207318298,0.004714528,1,FALSE
0.017064622,0.053365144,0.063127008,-0.682619633,-0.203121709,0.004703957,1,FALSE
0.012631913,0.05540566,0.062435792,-0.79887816,-0.203421498,0.004757342,0,FALSE
0.009002777,0.052226251,0.062374245,-0.795440574,-0.204061355,0.004575523,0,FALSE
0.029412847,0.053497336,0.062393183,-0.742872293,-0.203923318,0.004790911,1,FALSE
-0.001015821,0.058588459,0.062326902,-0.826548322,-0.204543442,0.004596341,1,FALSE
-0.052088172,0.055649708,0.062582557,-0.296443333,-0.212162347,0.003020983,0,FALSE
0.007165689,0.052470299,0.067065993,-0.079427732,-0.213685005,0.004393086,1,FALSE
0.008671174,0.057290257,0.063638319,-0.145884949,-0.213868934,0.004582643,1,FALSE
-0.020063826,0.051944917,0.063647787,-0.58813365,-0.213833361,0.002945833,1,FALSE
0.005147815,0.051351744,0.051016523,0.1057794563935656,-0.212907655,0.004393358,1,FALSE
0.031926765,-0.032933112,0.039223239,1.6095258139702688,-0.207243984,0.004883264,0,FALSE
0.038607734,0.059049439,0.006158489,1.0339071047214334,-0.201849508,0.004831264,0,FALSE
0.040043164,-0.036919237,0.1129608505415675,0.7806599324908635,-0.188170292,0.004625179,0,FALSE
0.032110279,-0.186290468,-0.113327214,0.9003035346997421,-0.171245991,0.00463685,0,FALSE
0.024322321,-0.076739815,-0.02352593,0.790585743,-0.171934002,0.004555223,0,FALSE
0.025792494,-0.046406622,0.066474198,0.7597571901239466,-0.180538082,0.004790932,0,FALSE
0.011397514,0.077081911,0.085724094,0.6558537179719616,-0.196940559,0.004355233,0,FALSE
0.01258121,-0.036722643,0.058061246,0.702081458,-0.199015274,0.004775433,0,FALSE
0.001577376,-0.099022798,0.3209932346886685,1.2385536534814832,-0.197901295,0.004619187,0,FALSE
0.020892374,0.026838429,0.062582557,1.6262882828788738,-0.205918107,0.004930258,0,FALSE
0.014452968,0.05958838,0.062582557,1.6432922542591502,-0.205873664,0.004642738,0,FALSE
0.01022519,0.049799324,0.062582557,1.6813052138214328,-0.207278652,0.004536554,0,FALSE
0.009908217,0.062500014,0.062582557,1.282590012,-0.20727838,0.004685742,1,FALSE
0.032859327,0.036766457,0.062582557,1.6995638224019975,-0.206088458,0.004724269,1,FALSE
0.016013449,0.03937642,0.062582557,1.6808215556494732,-0.205378452,0.00480738,0,FALSE
0.022362991,0.047372397,0.062582557,1.7083859634746843,-0.203276491,0.004750299,1,FALSE
0.014616292,0.049623067,0.062582557,1.6973218151867755,-0.202303898,0.004618563,1,FALSE
0.013848947,0.047752028,0.062582557,1.6124230108788449,-0.200906875,0.004710566,1,FALSE
0.011262302,0.062059371,0.062582557,1.4156848770919406,-0.201216983,0.004693555,1,FALSE
0.013334028,0.056666577,0.062582557,1.619865941416123,-0.201519397,0.00461685,0,FALSE
0.013579345,0.027001128,0.062582557,1.721641922802598,-0.199943243,0.004713905,1,FALSE
0.008828171,0.063601622,0.062582557,1.4519317272856809,-0.200333005,0.004724908,1,FALSE
0.017005048,0.066953899,0.062582557,1.5172486489981012,-0.202008907,0.004711267,1,FALSE
0.00879227,0.052205913,0.062582557,1.6164115511097872,-0.20216568,0.004476075,1,FALSE
0.008604991,0.029987332,0.062582557,1.6847295988517283,-0.198940417,0.004732596,1,FALSE
0.010377134,0.028617949,0.062582557,1.6562855644564212,-0.196570077,0.004749255,1,FALSE
-0.000311994,0.030814386,0.064059676,1.4553238173869394,-0.198438054,0.004181834,1,FALSE
0.012243478,0.096656633,0.069755108,1.3430250627902207,-0.200929776,0.00510383,1,FALSE
0.000487181,0.023455646,0.030568834,1.257739803237747,-0.19668277,0.004464428,1,FALSE
0.012258244,0.020299963,0.069949217,1.2290857890121436,-0.192513517,0.004670619,1,FALSE
0.002139722,0.086325247,0.089876125,1.0382976372613808,-0.201001193,0.004024226,1,FALSE
-0.028142161,0.1315928514131869,0.064282191,0.7826501525449284,-0.208429381,0.003145507,0,FALSE
0.067802978,0.017184956,0.06281454,0.523709038,-0.209158034,0.005197318,1,FALSE
0.003728041,0.053378702,0.06289029,0.022437493,-0.211319191,0.004775384,1,FALSE
0.013419153,0.058059687,0.063169617,0.019596135,-0.211512262,0.004686184,1,FALSE
0.012991669,0.05540566,0.062700916,0.074377294,-0.211368704,0.004725244,1,FALSE
0.01014649,0.053948148,0.059538365,1.3193575606657255,-0.213169789,0.004654048,0,FALSE
0.013061452,0.054453193,0.061119641,1.3182705497736398,-0.212994188,0.004739831,0,FALSE
0.013350474,0.054622671,0.058416323,1.3233742669869113,-0.212784553,0.004687646,0,FALSE
0.017600388,0.080979907,0.062582557,0.9145395106749395,-0.203368817,0.005433406,1,FALSE
0.029225954,0.054114237,0.062582557,1.2952033319402778,-0.199661377,0.004477508,1,FALSE
0.017155682,0.061422133,0.062582557,1.204717461893469,-0.198818583,0.004773814,1,FALSE
0.01449469,0.052504195,0.062582557,0.073071825,-0.200724757,0.004715423,1,FALSE
0.020665745,0.052033046,0.062222746,-0.618244534,-0.208078903,0.004792154,1,FALSE
0.038690947,-0.049101324,0.057071765,0.140786174,-0.204964613,0.004629646,1,FALSE
0.022962944,0.053327858,0.086661497,0.7724095412662886,-0.198492092,0.004837807,1,FALSE
0.007922858,0.066659007,0.065915544,0.4249054759042954,-0.198110839,0.00457708,1,FALSE
0.00977873,0.046687706,0.088043929,0.2286359081352209,-0.197412056,0.004757063,1,FALSE
0.0152148,0.044731928,0.067615178,0.2666187597074791,-0.196450506,0.004717517,1,FALSE
0.014074453,0.055670046,0.052455767,-0.017840263,-0.195835541,0.004684885,1,FALSE
0.014771899,0.052632998,0.064656205,0.005901319,-0.196074322,0.004613396,1,FALSE
0.009266198,-0.002793124,0.071284305,0.7996218692477944,-0.069692306,0.004702391,0,FALSE
0.013548738,0.045897938,-0.151945365,0.7689221581437896,-0.080107609,0.004670798,0,FALSE
0.012350386,0.029194175,0.2874219086836369,0.6535033827299015,-0.075132131,0.004715337,1,FALSE
0.015220237,-0.018351215,0.1368314789039098,0.6781689060476477,-0.068001198,0.004784285,1,FALSE
0.015691795,-0.164939615,-0.126237806,0.6796052341003838,-0.04021182,0.004750535,1,FALSE
0.010009313,0.054229482,0.062582557,1.5685832664517143,-0.214129167,0.004752602,0,FALSE
-0.00265144,0.054154912,0.062582557,1.4411790623637155,-0.214183748,0.004622234,0,FALSE
0.009236627,-0.138755247,0.0660197,1.1186340951084996,-0.012501281,0.004734531,1,FALSE
0.013146991,-0.095948465,0.1609766999764893,1.1474622598363151,0.003920929,0.004710805,1,FALSE
0.015841532,-0.217443935,0.1330581963166851,1.2470845764389509,0.046608863,0.004683201,1,FALSE
0.019623586,0.086084588,-0.253331622,1.207389887925484,0.2146278318287966,0.004690204,1,FALSE
-0.040175693,0.056246271,0.060523112,-1.066928651,-0.21424195,0.002838011,1,FALSE
-0.045934185,0.053697321,0.066242215,0.3312989266783771,-0.214114051,-0.004919795,1,FALSE
0.010171554,-0.076641518,0.023571455,-0.668182773,-0.168902262,0.004673968,1,FALSE
0.002332786,0.055137885,0.089842985,-0.76697511,-0.165121685,0.004683149,1,FALSE
0.00563425,0.1286574904771068,0.025450994,-0.790113729,-0.164295274,0.004668133,1,FALSE
0.01824639,0.003623317,0.053639356,-0.964294558,-0.150967713,0.00467122,1,FALSE
0.01428506,-0.140687297,0.066488402,-0.94675282,-0.129853883,0.004726626,1,FALSE
0.011284762,0.1359043746356972,-0.010317073,-1.126206374,-0.122160212,0.004542352,1,FALSE
0.01273299,-0.160448445,-0.370345991,-0.499237987,-0.10948536,0.004691053,1,FALSE
